claim_text,label
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"On September 24, 1998, the Bloc Québécois introduced a bill to combat money laundering and proposed that the $1,000 bill be taken out of circulation.",False
"This bill was introduced in the Senate on January 29, 2009 by the Leader of the Government in the House of Commons .",True
"Bill C-207 , which he introduced on October 16, 2007, was supported by a majority of members of the House at all readings and even made it to the Senate.",False
"This bill was introduced by the government on March 4, 2009.",True
"A little over two years ago, on February 27, 2007, I introduced a bill in the House to make the Beechwood cemetery our national cemetery.",False
"I say discouraged because Bill C-13 , in the second session of the 40th Parliament, is exactly the same bill with exactly the same extensive flaws and shortcomings that were contained in the old Bill C-39 introduced in the 39th Parliament, originally on December 13, 2007.",False
"In his December 13, 2007, introduction to the Canadian Grain Commission's performance report, the minister said that he introduced Bill C-39, an Act to amend the Canadian Grain Act to Parliament.",False
"This led to the introduction of a bill that was first known as Bill C-21 , which was introduced on November 14, 2004, by the Liberal government, but never made it past second reading.",False
"On June 13, 2008, during the 39th Parliament, it was the Conservative government that introduced Bill C-62 , but as we all know, an election was called, an election that I would describe as not only hasty, but even premature.",False
"When Parliament resumed on December 3, 2008, a similar bill was introduced by the Minister of State (Small Business and Tourism) .",False
"Last year, the 2008 budget implementation bill was introduced on March 14, 2008.",False
"On November 15, 2004, the Liberal government introduced Bill C-21 .",False
"On June 13, 2008, during the second session of the 39th Parliament, the Conservative government introduced Bill C-62 , which was similar to what the Liberals had tabled.",False
"On December 3, 2008, a similar bill was introduced for first reading by the Minister of State (Small Business and Tourism) .",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Seeing that the government refused to respond favourably to the motion at that time, and still concerned to combat the phenomenon of blue algae, on October 25, 2007, in response to pressure by citizens in my riding and an increase in the phenomenon across Quebec, I introduced Bill C-49 to ban the manufacture and import of detergents containing phosphates within a 180-day time period, as well as the sale of such products within 360 days.",False
"Speaker, in the short time I have left, I would like to set the record straight regarding certain arguments I heard during the two hours of debate on the bill I introduced on December 5, 2007, Bill C-490 concerning the Old Age Security Act and specifically the guaranteed income supplement.",True
"I will read an excerpt from this political accord of May 31, 2005, an accord we have been referring to since Bill C-44 was introduced in 2006: No longer will [the government] develop policies first and discuss them with [the members of the first nations] later.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"This bill was introduced in the House, by me, on October 25, 2006.",False
"Private member's Bill C-293, an act respecting the provision of official development assistance abroad , was introduced in the House of Commons on May 17, 2006.",False
"This bill, which I introduced on December 5, 2007, proposes the four following themes: automatic registration for the guaranteed income supplement; full retroactivity for unpaid pension amounts; increase in the monthly payment of the guaranteed income supplement; and payment of the pension and supplement to a person whose spouse or common-law partner has died.",True
"The government drew inspiration from this fifth report of the Standing Committee on Transport, Infrastructure and Communities for its Bill C-14 , introduced on October 19, 2007.",False
"On November 16, 2007, the Minister of Transport, Infrastructure and Communities introduced Bill C-23, An Act to amend the Canada Marine Act, the Canada Transportation Act, the Pilotage Act and other Acts in consequence , in the House of Commons.",True
"The bill is very similar in respect to its predecessor, Bill C-61, An Act to amend the Canada Marine Act and other Acts , which was introduced in the House of Commons on June 22, 2005 by the previous Liberal government.",False
"It was introduced at first reading on May 17, 2007.",False
"I want to refer to March 10, 1999 when I introduced Bill C-482, an act to amend the Hazardous Products Act.",False
"Bill S-3, An Act to amend the Criminal Code (investigative hearing and recognizance with conditions) was introduced and read for the first time on October 23, 2007.",True
"If we go back to 2001, the sunset clause, originally introduced in the Anti-terrorism Act, states that these provisions would cease to apply at the end of the 15th sitting day of Parliament after December 31, 2006, unless they were extended by a resolution.",False
"On February 27, 2007 the House of Commons voted 159 to 124 against the resolution that was introduced in the House, and as a result, both provisions expired on March 1, 2007.",False
"On November 16, 2007 the Minister of Transport, Infrastructure and Communities introduced Bill C-23, An Act to amend the Canada Marine Act, the Canada Transportation Act, the Pilotage Act and other Acts in consequence .",True
"This bill is very similar in most respects to its predecessor, Bill C-61, An Act to amend the Canada Marine Act and other Acts , which was introduced in the House of Commons on June 22, 2005 by the previous Liberal government.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"On November 14, 2007, the Conservative government introduced Bill C-22 , a bill to address the number of elected representatives assigned to each province to reflect population growth.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Determined to rectify the unfair situation of Quebec women in workplaces under federal jurisdiction, the Bloc Québécois introduced a bill on May 10, 2005, to provide these workers with the right to be benefit from the provisions of the Quebec plan.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"Speaker, discussions have taken place among all parties with respect to Bill C-254, An Act to amend the Criminal Code (hate propaganda) , first introduced during the 38th Parliament and reintroduced May 24, 2007.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"On May 16, 2006, the Bloc Québécois introduced a motion before the Standing Committee on National Defence saying that henceforth we wanted much tighter, firmer parameters.",False
"The first letter was sent on June 4, 2007 and it reads: Dear Prime Minister: 1) I am writing to express my concern about Bill C-56, which your government introduced on May 11, 2007.",False
"I have another letter dated November 22, 2007, which states: On November 14, 2007, the federal government introduced Bill C-22, an Act to amend the Constitution Act, 1867, which will change the number of seats in the House of Commons.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"The age of consent bill, Bill C-22 in the last Parliament, was introduced by the government on June 22, 2006.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"On behalf of the Ontario Federation of Anglers and Hunters, our wildlife affiliates in B.C., Manitoba, Saskatchewan, Nova Scotia, Quebec, New Brunswick, Newfoundland and Labrador, the Northwest Territories, and the Yukon, the Canadian Sportfishing Industry Association, and the Delta Waterfowl Foundation, I appreciate the opportunity to appear before you today to comment on Bill S-203, introduced on October 17, 2007, by the Honourable Senator John Bryden.",False
"Bill C-219 was first introduced in the House during the previous session of Parliament on April 10, 2006.",True
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On October 16, 2007 the bill was deemed to have been introduced and read a first time in the current session of Parliament pursuant to Standing Order 86.1 which provides for the reinstatement of private members' business following a prorogation.",False
"On June 12, 2007, determined to fight the spread of blue-green algae, the Bloc Québécois introduced and won adoption of the following motion in the Standing Committee on Environment and Sustainable Development: That, pursuant to Standing Order 108 (2), the Standing Committee on the Environment and the Sustainable Development recommends that the government amend the Phosphorous Concentration Regulations in order to phase out concentration of phosphorous in dishwasher detergents and laundry detergents and that the adoption of this motion be reported to the House at the earliest opportunity.",False
"Pearson introduced Bill C-130, entitled the Indian Claims Act, in the House of Commons on December 14, 1963.",False
"Another bill with the same title was introduced on June 21, 1965.",False
"The threat to Canada's drug supply increased on January 10, 2007, when the bipartisan group of U.S. senate and house members introduced the critical drug importation legislation.",False
"In Ireland, on October 14, 2007, not so long ago, mandatory labelling of alcohol containers with health warning labels about the dangers of drinking alcohol during pregnancy will be introduced.",False
"He also said when the bill was introduced on October 26, 2007, “While there was no apparent case of fraud in the recent Quebec byelections, it was widely reported that numerous individuals voted while purposely concealing their face”.",True
"The bill was introduced in the House on April 27, 2006, and second reading began shortly thereafter in May.",False
"Bill C-362 was introduced in the House by me on October 25, 2006, and its aim is as simple as it is important.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"It was introduced into the House on November 21, 2006 and referred to the justice committee in February 2007.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"After taking into consideration the benefits of Sunday voting on voter turnout, and the increased use of advanced polls in Canadian elections, on May 9, 2007, Canada's New Government, introduced the Expanded Voting Opportunities Bill.",False
"It was introduced on April 3, 2006 as Bill C-6 .",False
"It began in the other place where it was first introduced, on May 16, 2005, if I recall correctly.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
